Date,Prev Close,Open,High,Low,Last,Close,Turnover
20171115,30089.55,30000.25,30685.95,30000,30530,30483.35,1.16754E+14
20171116,30483.35,30650,30726.95,30355.05,30360,30399.1,7.72904E+13
20171117,30399.1,30600.65,30839.9,30500.15,30781,30707.45,8.29088E+13
20171120,30707.45,30754,30754,30474.95,30620,30639.7,4.94317E+13
20171121,30639.7,30700,30794.85,30201.55,30361.2,30420.55,7.88397E+13
20171122,30420.55,30580,30592.9,30135,30175.1,30178.2,4.62167E+13
20171123,30178.2,30200,30685,30175,30650,30619.95,1.04411E+14
20171124,30619.95,30620,31003.15,30601.05,30801,30812.35,8.17881E+13
20171127,30812.35,30812.35,31099,30694.3,30750,30755.7,1.03816E+14
20171128,30755.7,30800,30850,30400.7,30500,30536.55,5.90566E+13
20171129,30536.55,30690,30800,30101.85,30203.6,30220.25,1.1486E+14
20171130,30220.25,30220,30249.65,29880.4,29982,29944.05,1.21841E+14
20171201,29944.05,30288,30344,29159,29400,29280.95,1.4726E+14
20171204,29280.95,29553.5,29757.9,29208.7,29440,29403.7,1.11935E+14
20171205,29403.7,29301.55,29398.95,28500,28885.5,28928.8,2.18647E+14
20171206,28928.8,28630,28870,28111,28139.9,28157.8,1.38826E+14
20171207,28157.8,28397,28987,28159,28699,28810.5,2.15001E+14
20171208,28810.5,28600,29237.8,28600,29100,28999.95,1.32549E+14
20171211,28999.95,29323.4,29669.8,29100.05,29335,29247.9,1.40512E+14
20171212,29247.9,29274,29274,28555.65,28599.95,28598.65,1.11233E+14
20171213,28598.65,28599,29076.1,28298,28850,28721.25,1.25841E+14
20171214,28721.25,28850,28888.95,28451.05,28790,28738.7,6.67067E+13
20171215,28738.7,29000,29564.4,28909.7,29549.9,29478.7,1.3965E+14
20171218,29478.7,29320.5,29999,28847.8,29950,29909.4,1.1192E+14
20171219,29909.4,29990,30950,29986.4,30869.1,30823.35,1.63585E+14
20171220,30823.35,30850,30999,29933.95,30199,30174.6,1.78605E+14
20171221,30174.6,30248,30457.4,30175,30191,30248.5,5.52429E+13
20171222,30248.5,30450,30720.05,30037.05,30240,30250.75,7.30888E+13
20171226,30250.75,30440,30450,29950,30132.35,30251.15,6.22565E+13
20171227,30251.15,30280,30320,30100,30200,30190.65,3.74219E+13
20171228,30190.65,30300,30300,29686,29800,29832.45,8.94751E+13
20171229,29832.45,29900,30466.45,29899.95,30351,30340.85,6.58082E+13
20180101,30340.85,30399.95,30420,29850,29920,29893.15,5.96219E+13
20180102,29893.15,29925,29955,28539.7,28725,28670.15,2.46018E+14
20180103,28670.15,28850,29045,28542.15,28825.7,28814.35,1.35645E+14
20180104,28814.35,28825.7,28957.6,28415,28614,28570.75,1.41598E+14
20180105,28570.75,28797,29325,28686.2,29250,29237,1.5343E+14
20180108,29237,29400,29400,29040.05,29190,29197.4,9.62104E+13
20180109,29197.4,29201,29241.65,28510.65,28611.8,28596.95,2.37198E+14
20180110,28596.95,28620,28699.95,28000,28150,28097.5,2.37293E+14
20180111,28097.5,28100,28525,27820.5,28500,28444.7,1.68742E+14
20180112,28444.7,28520,28780,28211,28490,28649.75,1.70313E+14
20180115,28649.75,28750,28750,27900,27912.3,27981.5,1.61741E+14
20180116,27981.5,28010,28150,27701,27860,27891.2,1.29718E+14
20180117,27891.2,27800,28301,27680.1,28200,28222.85,1.32967E+14
20180118,28222.85,28228.85,28479,27811.05,27960,27954.4,1.39336E+14
20180119,27954.4,27880,28188.35,27751,27982.25,28009.45,9.08355E+13
20180122,28009.45,28009.45,28097.75,27590,27649.9,27649.8,9.56739E+13
20180123,27649.8,27700,27829.45,27020,27025.05,27071.25,3.19972E+14
20180124,27071.25,27006,27050,26302.15,26401,26404.05,2.507E+14
20180125,26404.05,26500,26730,26208.05,26566.05,26519.4,4.65016E+14
20180129,26519.4,26730,27849,26566.05,27550,27453.65,3.48217E+14
20180130,27453.65,27450,27453,26559,26675,26689.4,3.8043E+14
20180131,26689.4,26827.3,27387,26525.15,26870,26923.6,3.71527E+14
20180201,26923.6,26984,28300,26714.5,28210.05,28047.35,3.46349E+14
20180202,28047.35,27901,28521.5,27200,27850,27811.75,4.20131E+14
20180205,27811.75,27300,27799,27300,27672.4,27537.95,1.34123E+14
20180206,27537.95,26545.55,28050,26500,27619.65,27579.25,1.67903E+14
20180207,27579.25,27919.65,28410.95,27120.1,27905.35,28010.45,3.86748E+14
20180208,28010.45,28230,28350,27810,28170.35,28198,1.93011E+14
20180209,28198,27605,27950,27560,27701,27747.95,9.29726E+13
20180212,27747.95,27751,28000,27706.5,27802.05,27901.4,4.90702E+13
20180214,27901.4,27820,28217.45,27752.6,27959,28027.6,1.06554E+14
20180215,28027.6,28200,28399,28100,28310.3,28340.45,8.55067E+13
20180216,28340.45,28400,28424.95,27151,27401,27328.15,1.3624E+14
20180219,27328.15,27485,27558.8,26695.7,27070,27089.5,9.01746E+13
20180220,27089.5,27120,27399.9,26801,26850.15,26916.4,5.71523E+13
20180221,26916.4,27124,27480,27043.6,27400,27365.75,9.99881E+13
20180222,27365.75,27350,27350,26700,26814.6,26868.5,1.66486E+14
20180223,26868.5,27100,27146.45,26500,26735,26724.4,2.31715E+14
20180226,26724.4,26990,27285.15,26710,27210,27185.95,1.2186E+14
20180227,27185.95,27201,27346.8,27006.8,27190.7,27154.65,1.3761E+14
20180228,27154.65,27030,27599,26511,27420,27437.75,1.71255E+14
20180301,27437.75,27311.45,28001,27282.3,27722,27742.35,2.53605E+14
20180305,27742.35,27725,27799.9,27440.05,27560,27548.35,1.40687E+14
20180306,27548.35,27710,27784.25,27251.15,27482,27488.45,1.17502E+14
20180307,27488.45,27470,27655,27305.6,27528.15,27528.15,7.55043E+13
20180308,27528.15,27580,27849,27425.55,27750.95,27711.85,8.25725E+13
20180309,27711.85,27750,28065,27660.45,27990,27963.85,8.01111E+13
20180312,27963.85,28065,28380,28065,28320,28316.9,6.4958E+13
20180313,28316.9,28052,28920,28052,28919,28849.35,1.18387E+14
20180314,28849.35,28894,29059.95,28760,28840,28846.65,1.34291E+14
20180315,28846.65,28850,28933.2,28630,28700,28695.55,7.2679E+13
20180316,28695.55,28650,28838.4,27888.2,28088,28079.15,1.50947E+14
20180319,28079.15,28120,28274.65,27301.05,27400,27403.05,5.38908E+13
20180320,27403.05,27380,28424,27350.15,28350,28360.45,1.32388E+14
20180321,28360.45,28380,28489,27830,27900,27980.85,9.56673E+13
20180322,27980.85,27974.25,28488,27925.35,28014,28030.5,7.37344E+13
20180323,28030.5,27570,28015.3,27339.3,27840.15,27896.1,1.22197E+14
20180326,27896.1,27802.95,28001,27608.25,27816.3,27873.05,7.3147E+13
20180327,27873.05,28159,28560,28013.9,28366,28424.1,1.01109E+14
20180328,28424.1,28248,28651.45,27999,28450,28372.65,2.22633E+14
20180402,28372.65,28510,28803.7,28189.05,28241,28288.75,8.84197E+13
20180403,28288.75,28235.7,28235.7,27800,28014.9,27990,8.65423E+13
20180404,27990,28498,29250,28400.65,28900,28934.25,2.49142E+14
20180405,28934.25,29200,29749,29100.05,29748.45,29677.75,1.50322E+14
20180406,29677.75,29748,29899.95,29568,29771,29799.15,1.37989E+14
20180409,29799.15,29900,29986.15,29700,29774,29805.75,7.35457E+13
20180410,29805.75,29811,30170,29650,29850,29972.05,1.39485E+14
20180411,29972.05,29999.95,30840,29925,30629.85,30685.1,2.12208E+14
20180412,30685.1,30545.75,30900,30530,30670,30681.55,1.79443E+14
20180413,30681.55,30681,31500,30600,31485.4,31353,1.40923E+14
20180416,31353,31400,31400,31000,31286,31299.25,1.09162E+14
20180417,31299.25,31300,31468.2,30900,31025,31027.6,8.51895E+13
20180418,31027.6,31050.05,31337.25,30800,30900,30873.9,6.90828E+13
20180419,30873.9,31180,31189,30580,30810.05,30920.15,8.27006E+13
20180420,30920.15,30850,31220,30677.6,31079.95,31148.7,5.42548E+13
20180423,31148.7,31399.95,31399.95,31000,31050,31065.2,8.00618E+13
20180424,31065.2,31150,31500,30950.7,31301,31136.75,9.41321E+13
20180425,31136.75,31150,31200,30607.2,30730,30746.95,5.97895E+13
20180426,30746.95,30750,31316,30750,31225,31205.2,6.95959E+13
20180427,31205.2,31340,32236.7,31236.4,31550,31599.3,1.41482E+14
20180430,31599.3,31700,31884.85,31044.45,31190,31188.6,8.05669E+13
20180502,31188.6,31349,31453.8,30290,30501,30522.25,1.82596E+14
20180503,30522.25,30725,30725,29602,29800.55,29878.4,9.52715E+13
20180504,29878.4,29800,30100,29150,29230.1,29208.4,7.28475E+13
20180507,29208.4,29449.95,29850,29100.05,29785,29766.85,8.64878E+13
20180508,29766.85,29800,30500,29800,30400,30427.05,1.16797E+14
20180509,30427.05,30499,30740.15,30150,30312.5,30315.65,1.16796E+14
20180510,30315.65,30800,31207.45,30075.1,30750,30647.5,2.14235E+14
20180511,30647.5,30750,31150,30625,30890.65,30873,1.04901E+14
20180514,30873,30890.65,30950,30376.6,30495.3,30495.25,7.03558E+13
20180515,30495.25,30495.25,31000,30190.15,30864,30772.85,1.37165E+14
20180516,30772.85,30500.05,30970.4,30335,30555.1,30565.7,9.49855E+13
20180517,30565.7,30566.8,30925,30377.9,30470,30495.95,8.22738E+13
20180518,30495.95,30600,30740,29791.65,30125,30086.2,9.41344E+13
20180521,30086.2,29900.8,30199.8,29316.05,29490,29432.9,8.89796E+13
20180522,29432.9,29490,29969.9,29490,29902.8,29929.55,6.99049E+13
20180523,29929.55,29853.2,29853.2,29300,29398.4,29392.05,1.2818E+14
20180524,29392.05,29450,29700.25,29289,29522.55,29515.4,5.74714E+13
20180525,29515.4,29522.55,30333.35,29522.55,30200,30203.45,9.57891E+13
20180528,30203.45,30110,30750,30017.95,30682.75,30682.75,7.95889E+13
20180529,30682.75,30681,30750,30340.15,30620,30510.7,6.18035E+13
20180530,30510.7,30338.65,30430,30000,30100,30136.3,8.15328E+13
20180531,30136.3,30249,31499,30176.75,30650,30780.65,2.80896E+14
20180601,30780.65,30650,30650,29320,29900,29868.75,2.05716E+14
20180604,29868.75,29950.25,30273.8,29315,29380,29377.65,1.03103E+14
20180605,29377.65,29606.55,29606.55,29058.6,29275.05,29236.35,7.06777E+13
20180606,29236.35,29400,30062,29210.05,30000.65,29949.25,6.58039E+13
20180607,29949.25,30108.3,30267,29583.8,29625,29712.4,7.16013E+13
20180608,29712.4,29640,29640,29300,29520,29513,5.20733E+13
20180611,29513,29660.55,29780,29500,29603.35,29677,4.72202E+13
20180612,29677,29603.35,29978.95,29150,29231.7,29208.4,1.20772E+14
20180613,29208.4,29380,29556,29250,29450,29448.6,7.91994E+13
20180614,29448.6,29560,29575,29155,29550,29536.7,9.41915E+13
20180615,29536.7,29552,29648,29290.5,29601,29573.75,1.59403E+14
20180618,29573.75,29590,30265,29421,30134,30135.3,1.16647E+14
20180619,30135.3,30135.3,30150,29684.55,29885,29949.65,6.80096E+13
20180620,29949.65,29970,30190,29673.25,29714.15,29805.3,7.48697E+13
20180621,29805.3,29880,30058.3,29355.75,29370,29424.9,6.98351E+13
20180622,29424.9,29449,29472.3,28906.95,29166,29140.65,1.42754E+14
20180625,29140.65,29140.65,29721.35,29140.65,29440,29440,7.84123E+13
20180626,29440,29441.5,29557.45,28900.15,29085,29035.45,1.4879E+14
20180627,29035.45,29099,29177.8,28253.05,28270,28371.85,9.89446E+13
20180628,28371.85,28240,28550,27751.6,28415.1,28425.55,2.16879E+14
20180629,28425.55,28699.6,28788.8,28400,28725.55,28590.45,2.3291E+14
20180702,28590.45,28655,28781,27865.15,28181,28187.65,1.18164E+14
20180703,28187.65,28375,28375,28005,28100,28079,1.42317E+14
20180704,28079,28199,28390,28085,28190,28238,1.06879E+14
20180705,28238,28338,28338.05,27849.25,27896.05,27888,1.02519E+14
20180706,27888,27896.05,28140,27475.35,27646.55,27626.3,1.67319E+14
20180709,27626.3,27879.95,27900,27550,27638,27632.5,8.01674E+13
20180710,27632.5,27840,28392.25,27647.6,28347.65,28289,2.73631E+14
20180711,28289,28278.75,28610,28072,28200,28160.5,1.21043E+14
20180712,28160.5,28450,28450,27920,28006,27995.35,7.57684E+13
20180713,27995.35,28174,28174,27480.15,27500,27529.15,1.40226E+14
20180716,27529.15,27600,27745,27050,27407.6,27424.3,5.30004E+13
20180717,27424.3,27407,27479.2,26981.7,27149.8,27153.7,2.27033E+14
20180718,27153.7,27251,27700,27165,27187.95,27222.55,1.6379E+14
20180719,27222.55,27340,27386.8,26799.5,26966.9,26980.65,1.22664E+14
20180720,26980.65,26980.65,27149.9,26761.1,27000,27048.1,7.97189E+13
20180723,27048.1,27099.7,27348,26870,27050,27023.45,8.77198E+13
20180724,27023.45,26805,27800,26805,27680,27697.8,2.36792E+14
20180725,27697.8,27710,27900,27105,27285,27288.3,1.59517E+14
20180726,27288.3,27500,28550,27348,28300,28265.65,3.72908E+14
20180727,28265.65,28449,29000,28301.05,28963,28946.2,1.66866E+14
20180730,28946.2,29124.95,29124.95,28487,28650,28594.65,6.35845E+13
20180731,28594.65,28650,28650,27733,27798,27798.55,1.8986E+14
20180801,27798.55,27846,27846,27134.5,27400,27298.7,1.50439E+14
20180802,27298.7,26670,27283.45,26601,27000,26960.85,2.58168E+14
20180803,26960.85,27198.9,27258.95,26886,27147.8,26995.7,1.44167E+14
20180806,26995.7,26911.15,27300,26911.15,27040,27037.5,5.60151E+13
20180807,27037.5,27249.35,27600,27000,27595,27523.55,1.16616E+14
20180808,27523.55,27697,27697,27370,27649,27593.15,7.98296E+13
20180809,27593.15,27800,27800,27200,27410,27438.75,7.38837E+13
20180810,27438.75,27689.95,29180,27651,28853,28997.7,4.31458E+14
20180813,28997.7,28997.7,28997.7,28230,28400,28406.6,1.23088E+14
20180814,28406.6,28456,29148,28416.45,28944,28992.35,1.43353E+14
20180816,28992.35,28900,29470,28609.05,28750,28803.85,1.3336E+14
20180817,28803.85,29000,29175,28400,28499,28476.15,1.0707E+14
20180820,28476.15,28689.7,28800,28076,28310.55,28382.8,1.27223E+14
20180821,28382.8,28499,28800,28399.05,28600,28611.15,1.12868E+14
20180823,28611.15,28607.15,28824.95,28360,28723,28766.9,1.05523E+14
20180824,28766.9,28623,29000,28533.95,28999.95,28869.8,1.17698E+14
20180827,28869.8,29027.3,29300,28601,29000,28982.05,1.22322E+14
20180828,28982.05,29200,29267,28500,28655,28677.95,1.1673E+14
20180829,28677.95,28820,28821.3,28135,28256.25,28188.75,1.19637E+14
20180830,28188.75,28400,28489.9,27551.95,27615,27602.15,1.70814E+14
20180831,27602.15,27627.3,28144,27615,27936,28059.75,1.75578E+14
20180903,28059.75,28100,28999,28090,28715,28885.85,2.96748E+14
20180904,28885.85,28900,29040,28625,28761.7,28807.2,1.14414E+14
20180905,28807.2,28600.05,29150,28600.05,29050,29055,2.31406E+14
20180906,29055,29249.55,29249.55,28710,28760,28844.15,1.14688E+14
20180907,28844.15,28844.15,28949,28610.7,28705.35,28682.2,7.96296E+13
20180910,28682.2,28680,28850,28550,28600,28623.05,5.35881E+13
20180911,28623.05,28680,28680,27950.7,28065,28069.6,1.00305E+14
20180912,28069.6,28272.3,29196.95,28045,28722,28812.2,1.10692E+14
20180914,28812.2,28829.9,29425,28829.9,29369.05,29383.75,1.04583E+14
20180917,29383.75,29305,29780,29172,29580,29663.7,1.32088E+14
20180918,29663.7,29601,29800,28572.1,29031.25,28900.35,1.277E+14
20180919,28900.35,29097.95,29370.55,28280.1,28530,28410.5,1.10986E+14
20180921,28410.5,28595,28699.65,27336,28000,27940.2,2.07796E+14
20180924,27940.2,27983,28099.65,25611,26000,25852.8,3.71583E+14
20180925,25852.8,25860,25990,25035.25,25682,25599.7,3.5451E+14
20180926,25599.7,25897,26250.45,25101,25210,25180.75,2.01453E+14
20180927,25180.75,25369.6,25617,24601.2,24981.85,24902.2,3.15323E+14
20180928,24902.2,24985,25499.95,23523.7,24249,24185.4,2.75756E+14
20181001,24185.4,24280,24999,23230,24839.9,24749.5,2.73779E+14
20181003,24749.5,24750,24750,23050,23070,23235.75,5.77843E+14
20181004,23235.75,22900,22900,20001.15,21500,21907.85,8.95723E+14
20181005,21907.85,21597.25,22669.45,20975.1,21025,21190.45,3.90477E+14
20181008,21190.45,21400,22314,20651.05,22098.95,22134.75,3.49411E+14
20181009,22134.75,21912.9,22181.15,20801.3,21200,21085.7,3.69197E+14
20181010,21085.7,21327.3,22810,21327.3,22640,22582.35,3.30529E+14
20181011,22582.35,21300,22600,21182.45,22269,22357.45,3.87269E+14
20181012,22357.45,22944,24199,22501,23601.3,23903.75,4.13749E+14
20181015,23903.75,24100,24134.05,23000.05,23370,23434.5,2.72773E+14
20181016,23434.5,23550,23950,22750,23120,23002.15,2.45743E+14
20181017,23002.15,23380,23727.4,21850,22100,21978.1,2.72649E+14
20181019,21978.1,21978.1,22380,21351.05,21718.95,21625.3,2.64583E+14
20181022,21625.3,21950,22560,21850,22497,22425.1,2.12439E+14
20181023,22425.1,22040,22475,21901,22300,22258.15,1.99226E+14
20181024,22258.15,22600,22690,21851,22630,22624.7,1.69123E+14
20181025,22624.7,22324,22427.3,21900,22080.6,22092.2,2.86597E+14
20181026,22092.2,22272.3,22300,21705,21780,21806.4,1.08934E+14
20181029,21806.4,21990,22084,21290,21420,21461.9,2.07266E+14
20181030,21461.9,21500,21513.4,20985,21020,21026.15,1.33763E+14
20181031,21026.15,21200,21990,20701.15,21712,21864.6,2.59031E+14
20181101,21864.6,21750,22299.8,21750,21981.1,21992.1,3.08347E+14
20181102,21992.1,22300,23080.55,22200,22646.05,22674.1,2.99532E+14
20181105,22674.1,22701,22765,22374.1,22560.25,22552.25,8.09165E+13
20181106,22552.25,22650,22827.3,22370,22551,22559.65,1.14551E+14
20181107,22559.65,22700,22825.9,22600.15,22650,22650.3,1.18749E+13
20181109,22650.3,22739.5,22739.5,22405,22463.3,22495.25,1.63133E+14
20181112,22495.25,22370,22495.25,21820.4,21822.05,21933.55,1.19173E+14
20181113,21933.55,21451,23400,21196.75,23300,23241.85,6.07603E+14
20181114,23241.85,23300,24184,23056,23198.65,23240.1,4.71429E+14
20181115,23240.1,23400,24041.95,23291.5,23920,23945.35,2.66238E+14
20181116,23945.35,24120,24830,23925.1,24796.1,24735,3.19023E+14
20181119,24735,24990,25340,24726.4,24949,24897.1,3.11939E+14
20181120,24897.1,24897.1,25350,24450.55,24550,24595.8,2.5743E+14
20181121,24595.8,24744,25300,23960.1,24267.5,24216.4,2.86049E+14
20181122,24216.4,24420,24479.95,23940,24055.2,24109.05,1.63799E+14
20181126,24109.05,24160,24488,23626.6,23890,23848.3,1.83102E+14
20181127,23848.3,24017.95,24039.75,23580,23754,23807.55,1.22142E+14
20181128,23807.55,23780,24050,23040,23101,23111.35,1.90376E+14
20181129,23111.35,23300,23596.05,22952.05,23500,23521.3,2.15256E+14
20181130,23521.3,23500,23739.95,23310,23350.05,23405.3,2.02844E+14
20181203,23405.3,23320,23898,22953,23520,23567.3,2.17718E+14
20181204,23567.3,23505,23738.7,23300,23320.1,23401.4,1.24412E+14
20181205,23401.4,23280,23280,22685,22860,22793.45,2.03729E+14
20181206,22793.45,22770,22770,22100,22165,22211.35,2.57293E+14
20181207,22211.35,22400,22486.15,21963.4,22306.35,22369.25,2.14422E+14
20181210,22369.25,22098.2,22599.8,21865,22370,22404.85,1.12492E+14
20181211,22404.85,22011,22766.05,21800,22600,22640.6,1.36697E+14
20181212,22640.6,22640.6,23850,22640.6,23643,23722,1.56033E+14
20181213,23722,23800,24124.95,23200,23315,23305.4,2.56292E+14
20181214,23305.4,23350,23800,23150.7,23700,23716.15,1.80838E+14
20181217,23716.15,23951,23951,23550,23640,23697.8,1.05032E+14
20181218,23697.8,23570,23900,23343.95,23861.5,23865.65,1.44733E+14
20181219,23865.65,23865.65,24220,23808.05,23902.05,23955.7,1.17775E+14
20181220,23955.7,23800,24178,23700.1,24146,24092,1.2E+14
20181221,24092,24146,24190,23411.1,23479.95,23597.6,1.37822E+14
20181224,23597.6,23479.95,23575,23119.2,23164.3,23210.7,8.0861E+13
20181226,23210.7,23100,23450,22700,23038,23081.35,1.26956E+14
20181227,23081.35,23300,23383,22887.9,22995,22994.5,1.09935E+14
20181228,22994.5,23011,23310,22995,23120,23124.1,8.65138E+13
20181231,23124.1,23350,23390,23007.75,23085,23158.35,1.00123E+14
20190101,23158.35,23162.25,23293,22905,23170,23195.1,1.02693E+14
20190102,23195.1,22340,22340,20950.25,21014,21162.3,1.04087E+15
20190103,21162.3,21040,21040,20151,20269,20211.45,9.60732E+14
20190104,20211.45,20325,20648.05,20001,20149,20103.6,6.92446E+14
20190107,20103.6,20450,20477,19755,19835.3,19830.4,4.33777E+14
20190108,19830.4,19855,20630,19785,19800,20044.65,7.40791E+14
20190109,20044.65,19890,20397.75,19850,20345,20291.05,3.31207E+14
20190110,20291.05,20360,20600,20345.05,20530,20556.1,2.09309E+14
20190111,20556.1,20600,20767.3,20387,20500,20507.6,2.30819E+14
20190114,20507.6,20628,20629.2,20222,20429,20480.4,1.43215E+14
20190115,20480.4,20540,20670,20480,20626,20638.15,1.30333E+14
20190116,20638.15,20626,20783.95,20626,20750,20735.7,1.3978E+14
20190117,20735.7,20800,20847.75,20160.45,20335,20369.95,2.11998E+14
20190118,20369.95,20400,20425,19950,20131.05,20122.75,2.17671E+14
20190121,20122.75,20151,20297.95,19949.75,20003,20028,1.91225E+14
20190122,20028,20001,20350,19900,19968,20023.6,2.75684E+14
20190123,20023.6,20077,20223,19991,20049,20089.15,1.07774E+14
20190124,20089.15,20150,20330,20075,20120,20115.6,9.22901E+13
20190125,20115.6,20200,20337.75,19835.1,20060,20049.95,1.35391E+14
20190128,20049.95,20061,20241,19871.6,19900.1,19987.4,2.04171E+14
20190129,19987.4,19999,20000,18800,18825,18877.25,3.71752E+14
